mg_acc,FSA,origin_date,property_type,purchase_price,amort_period,loan_size,interest_rate,TDS,default,Sample,cust_id,cust_age,cust_gender,cust_income,cust_cr_score,loan_years,lvr
352577,V0R,2018-03-08,detached,334000.0,25,267200.0,2.05,0.22718041332563,1.0,Estimation,6310984,57,female,59000.0,717,4.590079180229511,0.8
999073,V3Y,2018-04-24,semi-detached/row/town-houses,721000.0,25,576800.0,2.74,0.375452891637662,0.0,Estimation,6690863,33,male,51000.0,717,4.46139755090105,0.8
922168,V3Z,2017-09-17,apartment,508000.0,25,391160.0,2.72,0.404152141056361,0.0,Estimation,8046134,39,female,61900.0,716,5.060999185431534,0.77
695709,V7J,2014-04-02,apartment,1116000.0,25,814680.0,2.12,0.407594847650892,1.0,Estimation,9181992,44,female,80200.0,716,8.521713642265007,0.73
580544,V3V,2018-04-26,semi-detached/row/town-houses,659000.0,25,520610.0,2.23,0.238042257963711,0.0,Estimation,2072705,48,male,49800.0,716,4.455921736887073,0.79
933295,V1R,2017-11-08,semi-detached/row/town-houses,271000.0,25,216800.0,1.58,0.178071671226364,0.0,Estimation,266289,31,male,83800.0,716,4.918628021068131,0.8
64941,V9K,2017-08-23,semi-detached/row/town-houses,404000.0,25,323200.0,2.0,0.263969682663401,0.0,Estimation,223334,59,male,120000.0,716,5.129446860606246,0.8
9578,V9Z,2016-06-22,semi-detached/row/town-houses,430000.0,25,326800.0,3.07,0.433596190560166,0.0,Estimation,3893171,40,male,59900.0,716,6.298533152590339,0.76
636270,V0J,2017-08-09,detached,325000.0,25,256750.0,2.52,0.160568331118659,0.0,Estimation,1239016,58,male,93100.0,716,5.167777558704086,0.79
274062,V3L,2016-05-20,detached,1432000.0,25,1145600.0,1.69,0.373156980165991,1.0,Estimation,8118132,52,male,96800.0,715,6.38888408382096,0.8
435064,V4T,2017-05-03,semi-detached/row/town-houses,473000.0,25,378400.0,2.75,0.288498137640276,0.0,Estimation,3458042,68,male,31400.0,715,5.43609244538896,0.8
605440,V6Y,2015-05-26,semi-detached/row/town-houses,726000.0,25,573540.0,2.57,0.352224342845085,0.0,Estimation,3283039,67,male,91200.0,715,7.374530606336823,0.79
801893,V1X,2016-02-12,detached,714000.0,25,571200.0,1.96,0.218291940097801,0.0,Estimation,1431345,35,male,56600.0,715,6.657198970505834,0.8
106563,V3V,2018-05-26,apartment,430000.0,25,344000.0,1.92,0.291287468114087,0.0,Estimation,3817024,63,male,141300.0,715,4.373784526677418,0.8
499904,V8G,2018-08-14,apartment,229000.0,30,183200.0,1.99,0.175231221630933,0.0,Estimation,8073217,39,male,53600.0,715,4.154751966118337,0.8
954358,V3A,2013-09-10,semi-detached/row/town-houses,429000.0,25,338910.0,2.39,0.133777859070973,0.0,Estimation,3977485,36,female,92700.0,715,9.080246671690663,0.79
284438,V0E,2016-10-16,apartment,254000.0,25,203200.0,1.7,0.206144197483987,0.0,Estimation,8653610,34,male,79300.0,715,5.980935939779672,0.8
413069,V8T,2017-06-14,detached,1016000.0,25,782320.0,2.11,0.337515906677966,0.0,Estimation,8648936,30,male,97800.0,714,5.321100351095442,0.77
538233,V1W,2018-02-13,detached,1013000.0,20,759750.0,2.26,0.361388313429154,1.0,Estimation,1626663,34,male,57200.0,714,4.653051041390246,0.75
63753,V9R,2017-07-16,apartment,302000.0,25,241600.0,2.15,0.136881903932813,0.0,Estimation,4957217,38,male,50900.0,714,5.23348732687181,0.8
262795,V2T,2016-09-21,semi-detached/row/town-houses,564000.0,25,451200.0,1.39,0.189808685642661,0.0,Estimation,6537149,57,male,53100.0,714,6.049383614954385,0.8
886303,V8Z,2014-04-10,semi-detached/row/town-houses,650000.0,25,500500.0,2.06,0.149489966955602,1.0,Estimation,97048,47,male,81700.0,714,8.4998103862091,0.77
553810,V3V,2015-08-22,semi-detached/row/town-houses,493000.0,25,394400.0,2.49,0.306220924010219,0.0,Estimation,6024003,32,male,64200.0,714,7.133594789721834,0.8
611024,V3Z,2012-01-19,semi-detached/row/town-houses,518000.0,25,409220.0,1.49,0.131798962820387,0.0,Estimation,8812880,46,male,59400.0,714,10.722990875883768,0.79
581007,V3S,2017-10-01,apartment,439000.0,30,351200.0,2.87,0.340032060110309,0.0,Estimation,1507478,43,female,98300.0,714,5.022668487333695,0.8
620464,V9Y,2017-07-14,apartment,143000.0,30,114400.0,1.92,0.100143065688895,0.0,Estimation,3191135,47,female,64800.0,713,5.238963140885787,0.8
639454,V2R,2014-05-06,semi-detached/row/town-houses,356000.0,30,284800.0,1.95,0.252553891223307,0.0,Estimation,671857,47,male,50500.0,713,8.428624804027399,0.8
595139,V2V,2018-02-10,semi-detached/row/town-houses,588000.0,25,464520.0,1.93,0.340505160475413,0.0,Estimation,5120477,43,male,61300.0,713,4.661264762411212,0.79
295204,V4A,2015-02-11,semi-detached/row/town-houses,562000.0,25,449600.0,1.57,0.442908861900918,0.0,Estimation,1554844,49,female,95900.0,713,7.659272935063628,0.8
858944,V0H,2018-03-30,detached,490000.0,25,377300.0,3.05,0.193883395323328,0.0,Estimation,1021089,41,male,64700.0,713,4.529845226075763,0.77
628692,V3J,2017-08-21,apartment,563000.0,25,433510.0,1.51,0.348565034643879,1.0,Estimation,1601938,36,male,82800.0,712,5.134922674620223,0.77
668149,V4W,2018-09-15,semi-detached/row/town-houses,644000.0,25,515200.0,2.55,0.323130005557752,0.0,Estimation,758419,30,male,121700.0,712,4.067138941894705,0.8
761480,V3B,2017-07-13,semi-detached/row/town-houses,615000.0,30,473550.0,1.57,0.190586033054835,0.0,Estimation,5272883,53,female,18000.0,712,5.241701047892775,0.77
414722,V1M,2018-09-16,detached,1008000.0,30,806400.0,2.47,0.402975522300059,1.0,Estimation,5193855,27,male,75900.0,712,4.064401034887717,0.8
106353,V2B,2016-02-28,apartment,336000.0,30,265440.0,2.17,0.177194500211361,0.0,Estimation,8886907,51,male,57900.0,712,6.613392458394018,0.79
943472,V2T,2014-12-14,semi-detached/row/town-houses,454000.0,20,363200.0,2.15,0.162803186576266,0.0,Estimation,9521862,31,female,84000.0,712,7.820809448475949,0.8
91955,V2G,2018-07-08,detached,340000.0,25,265200.0,1.65,0.0945796397918378,0.0,Estimation,1432025,33,female,76600.0,712,4.256054525376912,0.78
658318,V2B,2013-10-14,semi-detached/row/town-houses,378000.0,25,291060.0,1.59,0.113828839381191,0.0,Estimation,3540623,52,male,46800.0,712,8.987157833453054,0.77
197865,V1G,2017-09-08,semi-detached/row/town-houses,475000.0,30,356250.0,2.2,0.245635591279103,0.0,Estimation,2697586,37,male,63000.0,712,5.08564034849443,0.75
382214,V1T,2017-03-01,apartment,227000.0,25,179330.0,1.78,0.0959436814854944,0.0,Estimation,972512,26,female,69100.0,712,5.608580586829236,0.79
474797,V4X,2018-01-22,semi-detached/row/town-houses,370000.0,25,296000.0,2.07,0.288871445416199,1.0,Estimation,8844389,47,male,91800.0,712,4.713284995543994,0.8
388526,V9L,2017-04-13,detached,378000.0,20,279720.0,1.7,0.0891266819965377,0.0,Estimation,7435545,26,male,78000.0,712,5.4908505855287295,0.74
125709,V9R,2015-08-07,apartment,458000.0,30,357240.0,1.72,0.297354338425744,0.0,Estimation,5133993,38,male,72700.0,711,7.174663394826662,0.78
807804,V3B,2014-09-14,detached,1278000.0,25,971280.0,1.95,0.406520617146311,0.0,Estimation,8893698,44,male,86300.0,711,8.069958986111903,0.76
584079,V8T,2014-06-17,apartment,624000.0,20,499200.0,2.18,0.187890653983841,0.0,Estimation,770873,50,male,78200.0,710,8.31363270973388,0.8
307600,V1J,2018-09-19,detached,454000.0,20,363200.0,1.72,0.148411722353845,0.0,Estimation,7685400,51,male,189900.0,710,4.056187313866751,0.8
649725,V2R,2018-03-15,apartment,304000.0,30,243200.0,2.12,0.23625226632503,1.0,Estimation,5751689,51,male,55600.0,710,4.570913831180591,0.8
811733,V2K,2015-11-09,semi-detached/row/town-houses,233000.0,30,181740.0,2.3,0.131613292896313,0.0,Estimation,7939459,35,female,50300.0,710,6.917300136169742,0.78
574940,V8Z,2015-08-16,semi-detached/row/town-houses,846000.0,25,676800.0,2.18,0.330556686226979,0.0,Estimation,7504033,30,male,80900.0,710,7.150022231763765,0.8
678239,V0K,2015-10-11,apartment,182000.0,25,141960.0,3.4,0.196919958676941,0.0,Estimation,898529,35,male,48500.0,710,6.996699439372409,0.78
642703,V9G,2014-12-22,apartment,232000.0,30,185600.0,1.48,0.194351996505673,0.0,Estimation,2735994,42,female,69600.0,710,7.798906192420041,0.8
684395,V2Z,2015-06-01,detached,776000.0,25,620800.0,1.69,0.392557750178472,0.0,Estimation,5784465,58,male,82800.0,710,7.358103164294892,0.8
442595,V2P,2014-10-31,apartment,323000.0,25,258400.0,2.35,0.221800358447861,0.0,Estimation,466006,35,male,59400.0,710,7.941277356783444,0.8
149485,V2S,2017-08-21,apartment,298000.0,30,229460.0,2.4,0.211249302133636,1.0,Estimation,6903792,51,male,107900.0,710,5.134922674620223,0.77
404383,V0J,2014-07-08,detached,460000.0,25,368000.0,2.2,0.340270223450915,0.0,Estimation,6385903,47,male,44200.0,710,8.256136662587123,0.8
971285,V2X,2014-08-23,semi-detached/row/town-houses,594000.0,25,451440.0,2.53,0.360980973484434,0.0,Estimation,5351015,45,male,210600.0,709,8.130192940265651,0.76
743325,V4A,2016-12-06,detached,1461000.0,25,1139580.0,2.29,0.380926239540835,0.0,Estimation,701523,34,male,75700.0,709,5.841302682423259,0.78
146176,V3S,2017-03-15,detached,1650000.0,30,1320000.0,2.16,0.372721195452803,1.0,Estimation,4163113,55,male,89900.0,709,5.5702498887313965,0.8
213164,V1W,2013-06-19,semi-detached/row/town-houses,656000.0,25,498560.0,2.44,0.318543808595734,0.0,Estimation,6991945,56,male,174600.0,709,9.307492953270708,0.76
637634,V8P,2013-04-16,semi-detached/row/town-houses,704000.0,20,563200.0,2.4,0.278343253659575,0.0,Estimation,8793822,36,male,70600.0,709,9.482719001717975,0.8
788411,V2A,2018-04-13,semi-detached/row/town-houses,314000.0,25,251200.0,1.24,0.173108151662125,0.0,Estimation,5976862,28,male,77500.0,709,4.491514527977924,0.8
7882,V1L,2018-05-25,detached,578000.0,25,462400.0,2.56,0.443133137125594,0.0,Estimation,722089,53,male,149300.0,708,4.376522433684406,0.8
174219,V3G,2018-05-08,semi-detached/row/town-houses,517000.0,25,403260.0,1.96,0.21539002613709,0.0,Estimation,458205,49,female,73500.0,708,4.4230668528032115,0.78
864989,V0E,2017-06-01,detached,648000.0,20,518400.0,2.05,0.218298574847419,0.0,Estimation,1174609,56,female,190400.0,708,5.356693142186293,0.8
276221,V1Z,2017-12-24,semi-detached/row/town-houses,603000.0,25,482400.0,1.24,0.255190060410884,0.0,Estimation,9109977,42,female,63200.0,708,4.79268429874666,0.8
514749,V3Y,2016-07-04,semi-detached/row/town-houses,498000.0,30,393420.0,2.0,0.217674260293858,0.0,Estimation,6189961,38,male,69500.0,708,6.265678268506477,0.79
609358,V9L,2018-04-26,semi-detached/row/town-houses,259000.0,30,204610.0,1.84,0.148687344279813,0.0,Estimation,2856776,47,male,54800.0,708,4.455921736887073,0.79
179756,V3W,2014-04-04,apartment,449000.0,25,359200.0,2.4,0.383834021446108,0.0,Estimation,7127049,31,female,52800.0,707,8.51623782825103,0.8
308468,V0K,2014-08-16,detached,354000.0,25,261960.0,1.86,0.104806456564831,0.0,Estimation,7751353,55,female,86300.0,707,8.14935828931457,0.74
895752,V8J,2014-10-30,detached,262000.0,25,209600.0,2.27,0.101145743383332,0.0,Estimation,3328770,44,male,161700.0,707,7.944015263790432,0.8
806492,V1V,2016-12-06,apartment,319000.0,25,255200.0,2.33,0.235215405755601,1.0,Estimation,6829937,40,male,68800.0,707,5.841302682423259,0.8
297737,V8A,2016-05-12,detached,457000.0,25,365600.0,2.58,0.119456173879157,1.0,Estimation,1266211,40,male,70900.0,707,6.410787339876868,0.8
826565,V1T,2017-08-23,apartment,323000.0,25,255170.0,2.54,0.255438116796225,0.0,Estimation,9070651,43,male,75700.0,707,5.129446860606246,0.79
441160,V1T,2016-10-23,semi-detached/row/town-houses,448000.0,30,358400.0,1.91,0.193866322720674,0.0,Estimation,6803872,40,female,109500.0,707,5.961770590730753,0.8
26264,V9Y,2016-01-21,semi-detached/row/town-houses,144000.0,30,112320.0,1.89,0.0694760769191825,0.0,Estimation,4091913,23,female,52600.0,707,6.717432924659581,0.78
4086,V0J,2018-02-06,detached,329000.0,25,263200.0,2.12,0.138662679564648,0.0,Estimation,5333009,29,male,56900.0,706,4.672216390439166,0.8
314664,V0X,2014-06-09,detached,473000.0,25,368940.0,1.35,0.292786825104039,0.0,Estimation,8213321,26,male,58900.0,706,8.33553596578979,0.78
335126,V6E,2016-09-09,apartment,841000.0,25,672800.0,1.65,0.400971119620131,0.0,Estimation,1615533,32,male,71100.0,706,6.082238499038247,0.8
307832,V3W,2014-12-18,semi-detached/row/town-houses,823000.0,25,658400.0,1.71,0.2456678348429,1.0,Estimation,3090054,36,male,83400.0,706,7.809857820447996,0.8
824798,V3A,2014-03-02,semi-detached/row/town-houses,434000.0,30,347200.0,2.48,0.184517841407057,0.0,Estimation,2026244,30,male,69100.0,706,8.606588759481651,0.8
336433,V1V,2018-05-01,apartment,443000.0,25,345540.0,1.3,0.373739786835866,0.0,Estimation,1229985,37,male,90500.0,706,4.44223220185213,0.78
960160,V3V,2017-09-09,semi-detached/row/town-houses,610000.0,20,463600.0,1.99,0.410755513527694,0.0,Estimation,3222344,41,male,82500.0,706,5.082902441487442,0.76
745644,V3G,2018-01-11,apartment,285000.0,25,219450.0,1.83,0.210803407427075,0.0,Estimation,8965332,49,male,59600.0,706,4.743401972620867,0.77
812566,V3Z,2011-07-14,semi-detached/row/town-houses,554000.0,25,443200.0,1.24,0.109878686884338,0.0,Estimation,2693313,46,male,132500.0,706,11.240455300204596,0.8
344770,V8P,2016-04-20,semi-detached/row/town-houses,647000.0,25,517600.0,1.73,0.295135931296578,1.0,Estimation,9981764,50,male,73300.0,705,6.471021294030615,0.8
347944,V5C,2018-11-24,semi-detached/row/town-houses,674000.0,25,539200.0,1.74,0.318182823202325,0.0,Estimation,5170777,51,male,72800.0,705,3.8754854514055097,0.8
190929,V1M,2017-11-29,semi-detached/row/town-houses,410000.0,25,319800.0,1.66,0.160794227339351,0.0,Estimation,4721938,35,female,48700.0,705,4.861131973921373,0.78
275970,V4T,2017-08-19,detached,504000.0,25,403200.0,1.63,0.267340845388634,0.0,Estimation,718146,32,male,122400.0,705,5.140398488634201,0.8
739355,V2X,2018-03-14,apartment,298000.0,30,238400.0,1.88,0.201654483586455,0.0,Estimation,2996605,28,male,89700.0,705,4.573651738187579,0.8
157385,V9S,2012-09-07,apartment,312000.0,25,249600.0,2.59,0.181493357130763,0.0,Estimation,7378606,31,male,76800.0,705,10.087796450262434,0.8
754940,V2M,2016-01-15,apartment,237000.0,30,189600.0,1.48,0.171216550296357,0.0,Estimation,4847556,30,male,55400.0,705,6.733860366701512,0.8
271032,V1N,2018-07-13,detached,384000.0,25,299520.0,2.12,0.264532565966211,0.0,Estimation,6856098,41,male,51000.0,704,4.24236499034197,0.78
969509,V3S,2015-09-24,semi-detached/row/town-houses,766000.0,25,612800.0,2.01,0.387408930944095,0.0,Estimation,2225701,35,male,74100.0,704,7.043243858491214,0.8
692563,V2P,2015-09-19,apartment,237000.0,30,189600.0,1.81,0.0848062230291916,0.0,Estimation,686008,47,female,182500.0,704,7.0569333935261565,0.8
458778,V6X,2013-03-02,apartment,493000.0,25,394400.0,2.39,0.388882580223047,1.0,Estimation,8850865,63,male,85700.0,704,9.605924817032456,0.8
706857,V1J,2014-07-14,apartment,265000.0,25,206700.0,1.86,0.145282843464666,0.0,Estimation,4735769,34,male,70800.0,704,8.23970922054519,0.78
240841,V4A,2015-05-03,semi-detached/row/town-houses,682000.0,30,491040.0,2.13,0.240467934746002,0.0,Estimation,7903528,51,female,145400.0,704,7.437502467497558,0.72
64238,V9K,2014-07-15,detached,720000.0,25,576000.0,1.9,0.241283967871021,1.0,Estimation,4922217,34,female,58300.0,704,8.236971313538202,0.8
991771,V9N,2018-02-20,semi-detached/row/town-houses,323000.0,25,251940.0,2.24,0.154802129900934,0.0,Estimation,3057457,60,male,181400.0,703,4.633885692341327,0.78
669429,V3K,2017-11-30,detached,1571000.0,25,1225380.0,1.88,0.282731399776846,0.0,Estimation,6277412,51,male,48700.0,703,4.858394066914385,0.78
66029,V2E,2013-04-11,detached,535000.0,25,401250.0,2.51,0.299301978410888,0.0,Estimation,1108412,48,male,53300.0,703,9.496408536752917,0.75
765059,V8X,2017-10-24,apartment,413000.0,25,330400.0,1.69,0.309772221290168,1.0,Estimation,81374,46,male,98600.0,703,4.959696626172959,0.8
591103,V5B,2018-04-08,apartment,727000.0,30,581600.0,2.09,0.41999722089881,0.0,Estimation,7798003,45,male,50900.0,703,4.505204063012866,0.8
755516,V3R,2014-02-09,semi-detached/row/town-houses,521000.0,25,416800.0,1.72,0.309491399454781,0.0,Estimation,4270453,39,male,62100.0,703,8.66408480662841,0.8
537644,V9A,2018-07-28,detached,630000.0,25,504000.0,2.01,0.194650661206848,1.0,Estimation,2488368,33,male,60400.0,703,4.201296385237142,0.8
562046,V2B,2015-04-28,apartment,368000.0,25,290720.0,2.28,0.258307531450588,0.0,Estimation,5367019,59,female,85300.0,702,7.451192002532501,0.79
907949,V5G,2012-11-01,semi-detached/row/town-houses,850000.0,25,646000.0,2.17,0.252800337746711,0.0,Estimation,4511241,31,male,60200.0,702,9.937211564878066,0.76
217639,V0T,2015-08-02,detached,193000.0,25,144750.0,2.26,0.0984281950535215,0.0,Estimation,5247574,42,male,59100.0,702,7.188352929861605,0.75
544380,V3W,2017-08-02,semi-detached/row/town-houses,824000.0,25,659200.0,2.03,0.389376362802616,0.0,Estimation,6882796,37,male,53000.0,702,5.186942907753005,0.8
37622,V2P,2012-03-22,apartment,199000.0,25,153230.0,2.21,0.161479329847032,0.0,Estimation,7030935,51,male,174400.0,702,10.550502734443493,0.77
586506,V2A,2016-12-13,semi-detached/row/town-houses,442000.0,30,353600.0,2.66,0.294090697595774,1.0,Estimation,9962699,50,male,82500.0,702,5.822137333374339,0.8
383529,V1W,2017-02-03,apartment,440000.0,25,352000.0,2.43,0.267484891761861,0.0,Estimation,2668486,44,female,78900.0,702,5.679766169010937,0.8
956289,V4M,2015-10-08,apartment,680000.0,25,544000.0,1.92,0.2793283749706,0.0,Estimation,4753281,33,female,50100.0,702,7.004913160393374,0.8
63193,V4N,2018-12-17,semi-detached/row/town-houses,566000.0,25,452800.0,2.89,0.187004998608794,0.0,Estimation,9826313,53,male,45400.0,701,3.812513590244774,0.8
43716,V1H,2016-10-07,apartment,282000.0,25,208680.0,2.46,0.261911038772456,1.0,Estimation,9615308,37,male,51900.0,701,6.005577102842569,0.74
861426,V3T,2014-02-17,apartment,464000.0,30,371200.0,2.26,0.289602077137494,0.0,Estimation,8750825,27,male,67800.0,701,8.642181550572502,0.8
927871,V1B,2014-05-31,semi-detached/row/town-houses,452000.0,25,361600.0,3.02,0.257632194905286,0.0,Estimation,4345169,31,male,70600.0,701,8.360177128852685,0.8
470880,V4A,2017-02-27,detached,1068000.0,25,854400.0,1.78,0.293071929471683,1.0,Estimation,8142637,49,male,143900.0,700,5.614056400843213,0.8
931255,V9A,2018-04-20,semi-detached/row/town-houses,590000.0,30,472000.0,1.34,0.243815044414861,1.0,Estimation,9828950,33,male,101400.0,700,4.472349178929004,0.8
384680,V2C,2017-09-09,semi-detached/row/town-houses,361000.0,25,285190.0,3.08,0.18861319918714,0.0,Estimation,5306199,51,male,87700.0,700,5.082902441487442,0.79
431257,V3S,2016-02-07,semi-detached/row/town-houses,508000.0,30,406400.0,2.47,0.392227882024378,1.0,Estimation,98845,50,female,140600.0,700,6.670888505540776,0.8
695994,V6Z,2013-08-04,apartment,937000.0,25,749600.0,1.96,0.217029861249752,0.0,Estimation,5701964,38,male,56800.0,700,9.181549230949239,0.8
199055,V4V,2018-05-10,semi-detached/row/town-houses,411000.0,30,328800.0,2.6,0.19767141773299,0.0,Estimation,5849829,46,male,80600.0,700,4.417591038789234,0.8
466221,V9X,2018-01-22,detached,483000.0,25,386400.0,1.71,0.284050944682184,0.0,Estimation,3678364,41,male,48800.0,700,4.713284995543994,0.8
685850,V2R,2018-05-07,apartment,247000.0,30,195130.0,2.06,0.168911796944946,0.0,Estimation,1544546,58,female,224300.0,700,4.4258047598102,0.79
90666,V0T,2014-08-06,detached,239000.0,30,191200.0,1.29,0.141021567777391,0.0,Estimation,493229,48,male,183300.0,700,8.176737359384456,0.8
582052,V9Z,2017-10-19,detached,409000.0,25,327200.0,1.22,0.139903264536193,0.0,Estimation,6703535,39,male,90600.0,700,4.973386161207902,0.8
652919,V1P,2014-06-29,detached,996000.0,25,796800.0,2.62,0.247698704810635,0.0,Estimation,2819980,49,male,179800.0,700,8.280777825650018,0.8
139894,V3M,2018-11-07,semi-detached/row/town-houses,688000.0,30,550400.0,2.35,0.247589669816139,0.0,Estimation,3926887,51,female,94300.0,699,3.922029870524314,0.8
494479,V3E,2017-04-03,semi-detached/row/town-houses,822000.0,30,649380.0,2.22,0.192211385544072,0.0,Estimation,7820149,52,female,45200.0,699,5.518229655598614,0.79
341546,V2M,2018-02-16,detached,268000.0,25,214400.0,2.37,0.0597367428467173,1.0,Estimation,5325234,38,male,68400.0,699,4.644837320369281,0.8
972312,V3L,2017-04-06,semi-detached/row/town-houses,751000.0,30,593290.0,2.52,0.33282085071832,1.0,Estimation,5736383,40,female,140400.0,698,5.510015934577649,0.79
73921,V9K,2017-11-09,detached,675000.0,25,526500.0,2.49,0.323089867046928,1.0,Estimation,7195259,49,male,46200.0,698,4.915890114061143,0.78
327457,V2X,2015-06-28,detached,673000.0,25,538400.0,2.22,0.21281526479385,0.0,Estimation,9752298,36,male,74100.0,698,7.284179675106202,0.8
251140,V1H,2018-07-11,apartment,309000.0,30,247200.0,2.67,0.234415119849585,0.0,Estimation,7309780,38,male,70000.0,698,4.247840804355946,0.8
842078,V8P,2018-05-30,semi-detached/row/town-houses,525000.0,20,409500.0,1.82,0.269949068384395,1.0,Estimation,1482412,40,female,52200.0,698,4.362832898649464,0.78
35336,V2G,2016-12-19,semi-detached/row/town-houses,170000.0,25,125800.0,2.41,0.0782600900905338,0.0,Estimation,9902246,54,female,44400.0,698,5.805709891332408,0.74
6908,V4N,2016-07-19,apartment,436000.0,25,348800.0,2.1,0.330705678153211,1.0,Estimation,5173848,28,male,88400.0,698,6.22460966340165,0.8
383378,V1T,2017-02-22,semi-detached/row/town-houses,304000.0,25,237120.0,2.76,0.18247332355481,0.0,Estimation,426035,40,male,78300.0,698,5.627745935878155,0.78
82720,V1L,2017-02-05,semi-detached/row/town-houses,350000.0,25,280000.0,2.34,0.292954366943902,0.0,Estimation,8569271,44,female,57000.0,698,5.67429035499696,0.8
162751,V1Y,2012-06-29,semi-detached/row/town-houses,607000.0,25,461320.0,2.01,0.33764880615398,1.0,Estimation,7120156,34,female,58100.0,697,10.279449940751629,0.76
456898,V1W,2018-06-24,semi-detached/row/town-houses,429000.0,25,334620.0,1.68,0.242839223794806,0.0,Estimation,4498549,41,male,42300.0,697,4.294385223474752,0.78
637840,V8P,2016-07-25,semi-detached/row/town-houses,631000.0,25,504800.0,1.91,0.360435907595608,0.0,Estimation,9407900,27,male,59700.0,697,6.208182221359719,0.8
964626,V8P,2017-03-11,apartment,388000.0,25,310400.0,1.47,0.319507544709174,0.0,Estimation,3025798,44,male,84700.0,697,5.58120151675935,0.8
850684,V8M,2018-11-08,apartment,373000.0,30,298400.0,2.61,0.246982718015124,1.0,Estimation,5398129,61,male,60300.0,697,3.919291963517326,0.8
523251,V8V,2018-04-10,apartment,602000.0,25,475580.0,2.08,0.334027819786418,0.0,Estimation,935785,45,female,45300.0,697,4.499728248998889,0.79
412263,V3A,2018-11-03,detached,1064000.0,25,755440.0,1.73,0.353111013852081,0.0,Estimation,9011792,38,male,93600.0,696,3.932981498552268,0.71
13699,V9N,2018-10-06,apartment,273000.0,25,210210.0,2.82,0.242363235377658,0.0,Estimation,6703938,34,male,57200.0,696,4.009642894747946,0.77
33795,V5W,2015-11-16,apartment,894000.0,25,706260.0,1.89,0.343314525727856,0.0,Estimation,155262,43,male,127300.0,696,6.8981347871208225,0.79
599669,V1S,2018-05-07,semi-detached/row/town-houses,391000.0,25,312800.0,2.27,0.342371910438479,1.0,Estimation,9893047,44,male,58700.0,696,4.4258047598102,0.8
396178,V5G,2016-10-01,semi-detached/row/town-houses,734000.0,25,587200.0,2.01,0.438693165373255,0.0,Estimation,3946894,45,female,88200.0,696,6.0220045448845,0.8
293402,V3W,2017-06-22,apartment,477000.0,25,381600.0,2.56,0.347371699590226,0.0,Estimation,3350453,30,female,52400.0,695,5.299197095039534,0.8
504013,V3B,2016-07-17,semi-detached/row/town-houses,860000.0,30,653600.0,2.43,0.329344840326005,0.0,Estimation,2174531,46,male,60600.0,695,6.230085477415627,0.76
309180,V7C,2013-12-20,semi-detached/row/town-houses,737000.0,25,589600.0,2.04,0.313441456520788,0.0,Estimation,3737117,29,male,54400.0,695,8.803718063984824,0.8
310790,V8S,2017-11-05,detached,1364000.0,25,1091200.0,2.15,0.364003123137449,0.0,Estimation,7655024,59,female,65800.0,694,4.926841742089097,0.8
868015,V0N,2018-10-20,apartment,181000.0,30,139370.0,2.26,0.164130678061217,1.0,Estimation,7472165,34,female,53600.0,694,3.9713121966501075,0.77
382396,V2N,2018-11-06,detached,367000.0,25,286260.0,1.44,0.0891377439469949,0.0,Estimation,2057693,38,female,64100.0,694,3.9247677775313026,0.78
512472,V8G,2017-05-09,apartment,144000.0,30,112320.0,2.27,0.120890218351773,0.0,Estimation,7484629,32,male,64700.0,694,5.419665003347029,0.78
259140,V9L,2017-01-14,apartment,243000.0,25,194400.0,1.82,0.171900725858934,0.0,Estimation,8613890,30,male,76100.0,694,5.734524309150707,0.8
954362,V6Y,2018-10-31,apartment,712000.0,25,484160.0,1.54,0.263050862672769,0.0,Estimation,4333393,39,female,55500.0,694,3.941195219573234,0.68
725657,V0J,2015-03-19,semi-detached/row/town-houses,346000.0,30,269880.0,2.5,0.291885246977111,0.0,Estimation,7713922,30,male,69800.0,693,7.560708282812041,0.78
813909,V2V,2016-09-20,apartment,325000.0,30,260000.0,2.49,0.226675846691978,0.0,Estimation,8476238,58,female,207600.0,693,6.052121521961373,0.8
32670,V5W,2018-08-08,semi-detached/row/town-houses,1063000.0,30,818510.0,2.23,0.448861836127627,0.0,Estimation,6978447,51,female,86500.0,693,4.171179408160269,0.77
779692,V2P,2018-11-11,detached,750000.0,25,600000.0,2.96,0.190449142086882,1.0,Estimation,5941678,39,male,72300.0,693,3.91107824249636,0.8
810652,V0J,2017-04-15,detached,298000.0,25,223500.0,2.52,0.243480889345738,0.0,Estimation,1712935,47,male,113700.0,693,5.485374771514753,0.75
548579,V6Y,2018-11-14,apartment,516000.0,25,402480.0,2.4,0.363152928092832,0.0,Estimation,7782083,32,male,66100.0,693,3.9028645214753945,0.78
936205,V0N,2018-11-15,detached,495000.0,25,386100.0,2.07,0.192340918293658,0.0,Estimation,3399606,32,male,56800.0,693,3.900126614468406,0.78
510400,V0X,2014-03-28,detached,597000.0,25,411930.0,2.92,0.420414261114275,1.0,Estimation,9717406,47,male,234700.0,693,8.53540317729995,0.69
419085,V1W,2016-05-30,semi-detached/row/town-houses,702000.0,25,470340.0,1.89,0.259629317391392,1.0,Estimation,8552558,51,male,47800.0,692,6.361505013751075,0.67
487320,V0E,2013-12-25,detached,518000.0,25,414400.0,2.5,0.252287964971112,0.0,Estimation,8718637,32,male,65100.0,692,8.79002852894988,0.8
